time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,0.912678594017383,-0.22053801978147808,18.27710279882582,6.21596741899646,6.274013624680219,0.0,0.6323788365373243,-0.44398878208356046,4.697539116047374,0.015062459945343094,-0.013957536288259891,0.0,445.6404085315141,447.0740347704494,445.9352996205819,448.64547678737495
3.0600000000000023,0.9507732348460015,-0.24837002140595082,18.5590536490468,6.2173100743470116,6.273179179138616,0.0,0.6375154940780864,-0.48364427102415936,4.700802600016336,0.034013685796330156,-0.013807395615542672,0.0,427.6076160439158,427.62051290573726,426.441754943624,428.0577804548545
3.1200000000000023,0.9892487603812072,-0.27893043898407127,18.846927257443745,6.219057654906832,6.2718362840030615,0.0,0.6451058637779091,-0.534763775659213,4.894173681099632,0.01691782184623191,-0.051142627014669,0.0,487.29143218285816,484.49199158421,486.46118926404495,485.17937781137897
3.1800000000000024,1.0281444443568812,-0.31210803402006654,19.13993903092199,6.219654424605292,6.268536714406283,0.0,0.6516869981555973,-0.5710916408311599,4.872960309488319,-0.010064601759722135,-0.06408578520032475,0.0,421.6848595282411,420.5628450158499,422.43058211278515,420.09699889675767
3.2400000000000024,1.0674842489942609,-0.3474203096271565,19.43103766421861,6.218901877286029,6.264704824873348,0.0,0.6599559494915271,-0.6060523535555193,4.830480004114248,-0.018026270720780432,-0.06342673658888318,0.0,413.91144461932555,413.9661447396109,414.2075798334611,413.5068037460569
3.3000000000000025,1.107465761146663,-0.38512109342234874,19.72387100355666,6.217317479120087,6.2609194834387765,0.0,0.6731418200392094,-0.6507396586038152,4.9301647313169665,-0.05386930048173445,-0.062422318255422736,0.0,459.3551965779411,459.4321051387476,460.5573569679225,457.71294604134454
3.3600000000000025,1.1482457888722528,-0.42533886512005614,20.019586444939033,6.214231709133781,6.2569703013463425,0.0,0.6865270067522331,-0.69012810709064,4.9269774953189085,-0.0469505109219788,-0.0736638292197362,0.0,428.57317551306437,427.613037743046,427.0507348800969,427.63875249303686
3.4200000000000026,1.1900098800660186,-0.4682536386849795,20.319130602453654,6.211116955697886,6.252130818876141,0.0,0.7060819865808099,-0.7406380287538336,5.057188636720659,-0.06435729387936423,-0.10074772553603381,0.0,470.2177053832813,468.1093753440061,470.62363510166387,469.27255433608633
3.4800000000000026,1.233009554013439,-0.5141597538490214,20.624961887045586,6.2076607205268886,6.24649297658129,0.0,0.7278070759935816,-0.7898986565717723,5.136745784372976,-0.046700271383619464,-0.08302344464317604,0.0,455.5274756879808,456.9354208634781,454.05688888790974,455.4691085517228
3.5400000000000027,1.277449147283079,-0.5631417435980175,20.936264268162223,6.2048380142522745,6.241936482236728,0.0,0.7539808491813808,-0.8430869501309621,5.239451068448288,-0.047743618226234096,-0.06461039286117837,0.0,462.7202066357003,464.1632470194099,463.5555522196194,463.47232053865304
3.6000000000000028,1.3234382879170057,-0.6151639543138432,21.251059926069992,6.202321722297011,6.237927988390421,0.0,0.7793382214533354,-0.8912215478649228,5.253599901461432,-0.032314202353409024,-0.071609822881866,0.0,437.72203266184687,437.13563173024346,435.8395223829116,437.12635549836
3.660000000000003,1.371006133584775,-0.6700886821800206,21.566336853980488,6.200255688172469,6.233598861864291,0.0,0.8066321829919183,-0.9397792948672499,5.255550070974108,-0.039050479114584605,-0.07325873243655659,0.0,433.0831737779598,432.94026750667007,433.8850214529821,433.31847527572677
3.720000000000003,1.420206969305194,-0.7278308403783086,21.880107825307668,6.197971053547363,6.228924923837894,0.0,0.8337649376954103,-0.9851660284388518,5.20364726190996,-0.03619900506633203,-0.08932354452308143,0.0,416.37636044025186,414.9628497781432,415.4722122354057,415.7213784887061
3.780000000000003,1.4712112679576141,-0.7884837009717772,22.192510684735076,6.1963113975021535,6.22345412702032,0.0,0.8668519984954658,-1.03676154452926,5.209664640257236,-0.014508010950831367,-0.09517529568134295,0.0,434.05067164310253,433.5519881352008,434.2355972943709,436.05140042417435
3.840000000000003,1.5245463975038376,-0.8526110412717363,22.509303879603745,6.196080919042622,6.21761852148787,0.0,0.9115659633364528,-1.1008164600537749,5.349359439769739,0.011748025375589647,-0.10179102276833209,0.0,475.7328821264446,475.21853076535575,475.6869616793787,477.69368008009013
3.900000000000003,1.5804221933788463,-0.9202290020939143,22.830419928180724,6.1975601473079305,6.211596682330917,0.0,0.9514898603585878,-1.1530183735114907,5.354410178678273,0.04255455265214958,-0.0976547008041175,0.0,437.1787274380487,437.51442209298176,433.3536496545289,435.9360568497641
3.960000000000003,1.6387368307868997,-0.9908764224418678,23.15096845903308,6.199859840078403,6.205561901834972,0.0,0.9928332777607597,-1.201712326581335,5.330591968651079,0.028148407676774352,-0.1071806996128008,0.0,426.42487373081457,425.6009144782417,428.1172592819318,426.89026873061545
4.020000000000002,1.699780457201549,-1.0645640220435262,23.471908064429577,6.201578340749737,6.199267110873196,0.0,1.042524862484028,-1.2543789072561446,5.367136016763348,0.029610253225357208,-0.10072867623578072,0.0,446.504333424789,447.02091439808345,445.53687919648246,445.6566290915734
4.080000000000001,1.7638189574062175,-1.1412835474215488,23.79382564256593,6.2028735981382646,6.193243509991497,0.0,1.0926098322482325,-1.3028104223757662,5.363383704186954,-0.0037055626346902716,-0.09973151129789894,0.0,434.10848369335906,434.1832049761207,434.86814347094656,432.06795737879736
4.14,1.8310422070610246,-1.2209614598917018,24.116323971509267,6.202427303246608,6.187100305460543,0.0,1.148695190452897,-1.3531475640119806,5.386334205030289,-0.016205988803705204,-0.10830506094026879,0.0,443.8261682713499,443.1126422427518,442.21517075992836,441.18418649270455
4.199999999999998,1.9017021403311207,-1.3036368752300875,24.439756235764406,6.202165913403146,6.18062921564575,0.0,1.2071954843888344,-1.4027517232385711,5.394571642527617,0.012483842012270877,-0.1069602192087284,0.0,438.8272216261033,438.92847468600405,436.6640995697914,439.05137901575335
4.259999999999997,1.975915676681844,-1.3892357557219122,24.76298744930695,6.202913703835598,6.174012606792619,0.0,1.2671385324108078,-1.450497185904455,5.379754192938943,0.012421806299218612,-0.11790098635457547,0.0,431.69449613391754,430.75888476677983,431.228071849374,431.2227140538955
4.319999999999996,2.0536454275109697,-1.477549144605,25.083566341652265,6.203560318782891,6.167413878687647,0.0,1.3243991481599044,-1.4932690009135665,5.306439764812825,0.007265600537298674,-0.09758585095973221,0.0,410.54169607206524,412.3286282626019,412.20967221996057,411.75356174260094
4.379999999999995,2.13490035348236,-1.5684173692568188,25.39966738640323,6.2044344920117425,6.161229158479296,0.0,1.384579672596513,-1.535661428527797,5.230504704575348,0.026191992149040416,-0.11728810575879335,0.0,411.1966733872568,409.4367300133458,409.39724621043194,411.0780760206853
4.439999999999993,2.219754000629327,-1.6617479350211095,25.710325794064204,6.205829087599833,6.1538000199297915,0.0,1.444434811631395,-1.5753044080935579,5.125144258021562,0.01657598187526386,-0.14191976726867378,0.0,400.46423496788725,398.20055218604875,399.9733314605774,399.0965428911422
4.499999999999992,2.308964181907274,-1.7578259449647344,26.019609391018278,6.206732581634281,6.1451728518914965,0.0,1.5300041051351825,-1.6271929361863195,5.183839241384722,0.011835598123406402,-0.1478026056590374,0.0,452.6518523398742,452.1591729921498,454.2288997023335,453.84841805593027
4.559999999999991,2.403089897960427,-1.8567946274957536,26.32965414628922,6.207224484052743,6.136111551965813,0.0,1.608257106101662,-1.67173398484137,5.150941259244409,-0.00030442102737243595,-0.15838394407905315,0.0,424.10380681721773,423.17098735844684,426.15809520546316,425.118841346369
4.6199999999999894,2.5025814948164014,-1.9586960759393035,26.641158816723944,6.207180128486563,6.126695549088094,0.0,1.7089826981770715,-1.7249591065609233,5.231901390775642,-0.001623515562949742,-0.15418297609081089,0.0,460.5368059592145,460.84663935790616,461.9746686777617,461.87064646645774
4.679999999999988,2.608439092494998,-2.0638586940354586,26.958343128792727,6.20787058089206,6.116985699783193,0.0,1.8204581744653927,-1.7803872247600396,5.340100899261077,0.02963011932643054,-0.1850256042446265,0.0,473.1724748503058,470.7675095504424,468.73584172120536,471.1587207045126
4.739999999999987,2.7203384836832205,-2.1719521494376046,27.276965419674532,6.209924313078231,6.1056982542198455,0.0,1.9104164849894711,-1.822609494163607,5.280664678891859,0.04212384109919551,-0.1951674593881758,0.0,418.5356058885054,417.61479799577745,419.3593710871667,420.44398053947594
4.799999999999986,2.8388009971634753,-2.282944075522742,27.59741262875671,6.212299229109211,6.0938027515852795,0.0,2.0394240859715937,-1.8768278164674232,5.399959895531865,0.033941584380736904,-0.20528136035178154,0.0,475.72314835280434,474.91216085253626,477.09238450890666,476.4678148454681
4.859999999999984,2.9648505043216637,-2.3969962033078343,27.922884219453852,6.214564790441399,6.081225935716704,0.0,2.163305672788663,-1.924694750668636,5.448463419517473,0.04446957334377736,-0.2200873089105498,0.0,456.92427740423636,455.69983719123314,455.8600376214743,456.7013149406468
4.919999999999983,3.0984225044646503,-2.5138288262773476,28.2504919840877,6.217489304062992,6.067781290079971,0.0,2.290223122576391,-1.9694712105847263,5.471259497358233,0.05614747209625061,-0.23355115936986431,0.0,450.36129761635846,449.2213111054655,448.77054841087624,449.71904437296877
4.979999999999982,3.2399311688539587,-2.6333185178359875,28.57975719176706,6.220886117429194,6.053438425568778,0.0,2.427935060832857,-2.0132040736821493,5.5036058887507195,0.05752943218458362,-0.2532466302553565,0.0,454.71066899095416,453.07340963653957,453.5484598803911,453.6615760971842
5.0399999999999805,3.389853917048898,-2.7553421970292873,28.91041387517763,6.224630104764042,6.038107463025032,0.0,2.57076292004305,-2.053931737168223,5.517675708545125,0.07069258627583087,-0.2604803811274071,0.0,449.210646300367,448.5585452914895,449.25381365352797,450.322784827671
